29 34.41 2013-04-20 23:57:06.088
29 34.45 2013-04-20 22:37:13.121
29 34.45 2013-04-20 23:48:24.793
29 34.45 2013-04-21 00:00:03.490
29 34.47 2013-04-21 00:07:32.628
29 34.53 2013-04-21 00:10:16.205
29 34.54 2013-04-21 00:12:02.499
29 34.64 2013-04-20 22:06:39.367
29 34.66 2013-04-21 00:56:26.002
29 34.7 2013-04-20 22:45:26.954
29 34.75 2013-04-20 22:50:04.408
29 34.77 2013-04-21 00:05:57.014
29 34.81 2013-04-20 22:35:34.819
29 34.85 2013-04-20 23:58:48.409
29 34.98 2013-04-21 00:03:04.517
29 34.99 2013-04-20 23:38:35.436
29 35.01 2013-04-21 00:02:01.976
29 35.18 2013-04-20 21:10:28.837
29 35.39 2013-04-20 22:43:34.558
29 35.43 2013-04-20 22:47:03.997
29 35.44 2013-04-20 23:52:42.720
29 35.61 2013-04-20 23:54:23.101
29 35.71 2013-04-20 23:45:40.843
29 35.74 2013-04-21 00:03:59.428
29 36.03 2013-04-20 20:14:52.749
29 36.25 2013-04-20 23:51:54.179
29 36.42 2013-04-21 00:06:45.526
29 36.52 2013-04-20 23:33:59.841
29 36.64 2013-04-20 23:35:54.167
29 36.73 2013-04-21 00:08:26.130
29 36.83 2013-04-20 23:50:04.840
29 37.76 2013-04-20 23:36:43.877
29 37.82 2013-04-20 23:51:05.189
29 38.05 2013-04-20 23:39:25.911
29 38.44 2013-04-20 22:41:40.022
29 38.74 2013-04-20 23:49:15.716
29 38.94 2013-04-20 22:36:25.895
29 39.13 2013-04-20 23:33:10.687
29 39.91 2013-04-20 23:53:35.228
29 40.07 2013-04-20 23:46:34.124
29 41.64 2013-04-20 23:57:59.511
29 41.64 2013-04-21 00:11:10.088
29 42.31 2013-04-20 22:50:58.793
29 42.32 2013-04-21 00:13:01.189
29 42.85 2013-04-21 00:55:39.106
29 44.53 2013-04-20 22:34:44.831
29 45.04 2013-04-20 23:56:18.282
29 45.11 2013-04-21 00:53:56.005
29 49.02 2013-04-20 23:37:47.600
29 49.06 2013-04-21 00:05:04.473
29 49.2 2013-04-20 23:44:50.480
29 49.4 2013-04-20 23:35:02.249
29 49.73 2013-04-20 23:47:36.357
29 50.24 2013-04-21 00:09:28.503
29 50.47 2013-04-20 23:40:28.479
29 50.51 2013-04-21 00:14:03.865
29 53.99 2013-04-21 00:01:09.972
33 36.45 2013-04-25 12:01:53.416
49 56.82 2013-04-25 19:51:36.822
49 57.51 2013-04-25 16:02:31.453
51 57.65 2013-04-26 12:01:13.032
55 60.65 2013-04-20 06:35:03.624
59 61.48 2013-04-20 06:33:38.390
60 65.6 2013-04-29 15:57:21.474
60 65.71 2013-04-29 15:55:50.186
63 74.13 2013-04-25 21:31:22.008
65 60.27 2013-04-27 12:02:21.148
65 64.52 2013-04-20 05:54:18.008
65 73.4 2013-04-25 20:02:13.686
65 73.98 2013-04-25 20:47:56.276
67 68.86 2013-04-20 05:15:29.109
68 64.94 2013-04-29 12:02:36.138
68 73.54 2013-04-20 04:33:40.140
68 78.63 2013-04-29 22:30:37.547
69 70.45 2013-04-20 04:30:03.288
69 72.12 2013-04-20 04:31:45.492
69 74.91 2013-04-29 16:01:56.808
69 76.63 2013-04-29 22:22:16.988
69 78.08 2013-04-26 16:02:33.406
70 79.8 2013-04-26 16:14:45.000
72 73.93 2013-04-29 04:43:49.861
72 97.21 2013-04-20 04:28:15.432
76 120.41 2013-04-20 03:47:01.753
77 90.24 2013-04-20 03:37:24.446
77 90.76 2013-04-20 03:44:27.612
77 97.99 2013-04-20 03:41:58.302
77 109.49 2013-04-20 03:39:46.640
78 87.46 2013-04-29 20:03:39.766
79 92.74 2013-04-27 16:02:46.081
79 101.3 2013-04-20 03:35:13.459
81 78.08 2013-04-28 12:01:57.113
81 94.29 2013-04-20 02:41:00.602
81 94.47 2013-04-20 02:46:03.254
81 94.59 2013-04-20 02:50:45.559
81 94.8 2013-04-20 02:38:51.784
81 94.83 2013-04-20 01:47:05.336
81 95.11 2013-04-20 02:48:18.737
81 95.22 2013-04-20 02:11:07.756
81 95.56 2013-04-20 01:39:19.829
81 95.56 2013-04-20 01:58:59.539
81 95.86 2013-04-20 02:57:39.453
81 96.42 2013-04-20 01:51:43.984
81 96.92 2013-04-20 02:52:56.488
81 97.02 2013-04-20 02:08:59.739
81 97.17 2013-04-20 02:43:30.394
81 97.22 2013-04-20 02:55:24.804
81 97.74 2013-04-20 02:01:39.458
81 98.15 2013-04-20 02:06:30.527
81 98.43 2013-04-20 02:36:22.925
81 98.98 2013-04-20 01:41:48.973
81 101.84 2013-04-20 01:54:12.050
81 101.92 2013-04-20 01:49:27.108
81 103.96 2013-04-20 01:56:40.493
81 105.79 2013-04-20 01:44:33.570
81 107.25 2013-04-20 01:34:39.690
81 109.42 2013-04-20 02:04:10.485
81 115.94 2013-04-20 01:37:09.702
82 95.44 2013-04-26 23:43:21.486
83 93.61 2013-04-26 22:46:43.324
83 95.78 2013-04-28 02:29:42.350
83 100.36 2013-04-20 01:32:11.486
83 155.03 2013-04-26 23:41:10.003
84 97.07 2013-04-26 22:49:59.880
84 101.37 2013-04-20 00:49:53.908
84 108.25 2013-04-20 00:44:21.436
84 112.63 2013-04-20 00:47:17.671
85 98.87 2013-04-20 00:41:37.264
85 99.38 2013-04-20 00:20:24.711
85 100.46 2013-04-20 00:36:39.206
85 100.5 2013-04-20 00:10:06.413
85 100.67 2013-04-20 00:25:21.326
85 104.34 2013-04-20 00:14:57.356
85 104.7 2013-04-20 00:34:10.265
85 112.98 2013-04-20 00:17:50.020
85 113.42 2013-04-20 00:31:30.233
85 117.23 2013-04-20 00:12:38.159
85 124.53 2013-04-20 00:23:05.021
85 126.74 2013-04-20 00:39:23.551
85 163.5 2013-04-20 00:29:00.925
86 99.4 2013-04-19 22:13:09.346
86 100.57 2013-04-19 22:10:32.639
86 100.75 2013-04-20 00:07:30.763
86 102.29 2013-04-19 23:21:18.822
86 104.19 2013-04-19 22:15:45.283
86 104.19 2013-04-19 23:10:29.425
86 107.24 2013-04-19 23:13:12.806
86 107.99 2013-04-19 22:08:16.228
86 109.78 2013-04-19 22:31:58.485
86 110.75 2013-04-19 23:24:05.072
86 111.07 2013-04-19 23:26:53.142
86 111.33 2013-04-19 23:16:02.124
86 112.71 2013-04-19 21:17:35.117
86 131.48 2013-04-19 23:19:01.508
88 100.51 2013-04-26 20:02:13.742
89 100.14 2013-04-26 21:03:39.041
90 98.38 2013-04-28 16:03:19.809
91 103.02 2013-04-28 17:42:52.968
92 104.73 2013-04-29 02:12:14.085
92 107.93 2013-04-28 17:48:31.465
101 112.62 2013-04-27 20:03:30.554
110 122.39 2013-04-28 20:03:00.256
